User_Name,followers_Count,Likes,Retweets,Reply,Impression,Text,Label,hashtags,Lemma,Porterstemmer,Snowballstemmer
Battersea Power Station,14026,1,1,0,913,"Is your fitness journey in need of a boost? We have the solution! Join Nike's bi-weekly run club at Battersea Power Station to help reach your fitness goals. 

Find out more and book your spot &gt; https://t.co/p5PpmvqVJM

#BatterseaPowerStation #NikeByBattersea #NikeLondon https://t.co/cikDnMlVbn",Nike,batterseapowerstation nikebybattersea nikelondon,fitness journey need boost solution join nike bi weekly run club battersea power station help reach fitness goal find book spot gt,fit journey need boost solut join nike bi weekli run club battersea power station help reach fit goal find book spot gt,fit journey need boost solut join nike bi week run club battersea power station help reach fit goal find book spot gt
ShoePalace.com,225084,5,0,0,5377,"DUNK LOW CHENILLE SWOOSH
https://t.co/kTtfU1x4PN https://t.co/AsnHbsLlsH",Nike,,dunk low chenille swoosh,dunk low chenil swoosh,dunk low chenill swoosh
HotNewHipHop,1607265,6,2,0,11737,Dennis Rodman didn't seem too upset about the ordeal. https://t.co/1gYjSZ1PLn,Nike,,dennis rodman seem upset ordeal,denni rodman seem upset ordeal,denni rodman seem upset ordeal
J23 iPhone App,542893,28,1,10,36651,"Nike Air Max 1 ""Corduroy"" straight-to-cart on SNKRS Desktop

Link -&gt; https://t.co/RBE8XNIkXj https://t.co/x4lXKihVH6",Nike,,nike air max corduroy straight cart snkrs desktop link gt,nike air max corduroy straight cart snkr desktop link gt,nike air max corduroy straight cart snkrs desktop link gt
Dantley Davis,48766,29,1,2,4042,"Coordinating @nike drip for a cross functional presentation wasn't something I was expecting, but I appreciate it.",Nike,,coordinating drip cross functional presentation something expecting appreciate,coordin drip cross function present someth expect appreci,coordin drip cross function present someth expect appreci
Pitt Basketball,49698,173,7,0,12528,🏦 is open for Nike https://t.co/aZJg0M62QU,Nike,,open nike,open nike,open nike
Kicks Deals,473430,40,4,0,21726,"You can pick up pairs for the limestone/valerian blue Nike Air More Uptempo '96 retro for $99 + shipping. Retail is $165. #promotion

BUY HERE -&gt; https://t.co/bS1kdjSJ1D https://t.co/XLsfxTtfN3",Nike,promotion,pick pair limestone valerian blue nike air uptempo retro shipping retail buy gt,pick pair limeston valerian blue nike air uptempo retro ship retail buy gt,pick pair limeston valerian blue nike air uptempo retro ship retail buy gt
Christopher Carter,19282,6,0,0,1483,"Nelly Cummings with a drive and dish to Nike Sibande for a 3-pointer off the glass, then #Pitt gets another stop and Iowa State fouls Guillermo Diaz Graham on the rebound. The Panthers are up 16-2, Iowa State is 0-6 from the floor.",Nike,pitt,nelly cummings drive dish nike sibande pointer glass get another stop iowa state foul guillermo diaz graham rebound panther iowa state floor,nelli cum drive dish nike siband pointer glass get anoth stop iowa state foul guillermo diaz graham rebound panther iowa state floor,nelli cum drive dish nike siband pointer glass get anoth stop iowa state foul guillermo diaz graham rebound panther iowa state floor
Christopher Carter,19282,4,0,0,1291,"Nike Sibande in for Nelly Cummings out of the media timeout for #Pitt. A solid ""lets go Pitt"" chant from the crowd. Blake Hinson gets a steal and then hits a logo 3-pointer.",Nike,pitt,nike sibande nelly cummings medium timeout solid let go pitt chant crowd blake hinson get steal hit logo pointer,nike siband nelli cum media timeout solid let go pitt chant crowd blake hinson get steal hit logo pointer,nike siband nelli cum media timeout solid let go pitt chant crowd blake hinson get steal hit logo pointer
Joshua Kloke,11108,23,10,1,12415,"Canada Soccer, the CSB, the Heritage Committee and player's frustration explained, including:

• Federation's efforts to keep CSB away from players
• New insight on what happened with Nike deal
• What comes next for #CanMNT #CanWNT 

https://t.co/fJxcnOCYbp",Nike,canmnt canwnt,canada soccer csb heritage committee player frustration explained including federation effort keep csb away player new insight happened nike deal come next,canada soccer csb heritag committe player frustrat explain includ feder effort keep csb away player new insight happen nike deal come next,canada soccer csb heritag committe player frustrat explain includ feder effort keep csb away player new insight happen nike deal come next
Kicks Deals,473430,9,1,0,21544,"Select YOUTH sizes for the ""72-10"" Air Jordan 11 Retro Low (GS) are ON SALE for $127.97 + FREE shipping. #promotion

BUY HERE -&gt; https://t.co/2EjTNzTbUX https://t.co/7riZRxJl5p",Nike,promotion,select youth size air jordan retro low g sale free shipping buy gt,select youth size air jordan retro low gs sale free ship buy gt,select youth size air jordan retro low gs sale free ship buy gt
Sneaker Steal,329240,9,0,0,14836,"Toddler Air Jordan 11 'Cool Grey'

https://t.co/DVbZVQvf0T https://t.co/H7xSQuUbp6",Nike,,toddler air jordan cool grey,toddler air jordan cool grey,toddler air jordan cool grey
TD Ameritrade Network,59281,3,1,0,1640,"Finishing up the week with some unusual options activity ➡️ $SQ $DASH $NKE

🎥 @TomWhite_TDAN analyzes Friday's flows in Block, DoorDash, and Nike on #OptionsCorner: https://t.co/7VNPJZ8lza",Nike,optionscorner,finishing week unusual option activity sq dash nke analyzes friday flow block doordash nike,finish week unusu option activ sq dash nke analyz friday flow block doordash nike,finish week unusu option activ sq dash nke analyz friday flow block doordash nike
Travis Wilson,30849,11,0,2,9491,"Officials for this game are:

Kelvin Porter (Milwaukee)
Dennis Von Rueden (New Berlin)
Anthony Von Rueden (Brookfield)

One Brooks, one Nike Air Max 270, one Reebok Zig.

#wisbb",Nike,wisbb,official game kelvin porter milwaukee dennis von rueden new berlin anthony von rueden brookfield one brook one nike air max one reebok zig,offici game kelvin porter milwauke denni von rueden new berlin anthoni von rueden brookfield one brook one nike air max one reebok zig,offici game kelvin porter milwauke denni von rueden new berlin anthoni von rueden brookfield one brook one nike air max one reebok zig
USC Swim & Dive,4622,6,1,0,263,"3M Prelim Results!! 

Lina advances to tonight’s final while Nike will headline the 3M consolation final! 

5. Lina Sculti, 342.75
9. Nike Agunbiade, 327.60

Consols will begin in approx. 10 minutes.",Nike,,prelim result lina advance tonight final nike headline consolation final lina sculti nike agunbiade consols begin approx minute,prelim result lina advanc tonight final nike headlin consol final lina sculti nike agunbiad consol begin approx minut,prelim result lina advanc tonight final nike headlin consol final lina sculti nike agunbiad consol begin approx minut
Insider News,31539,1,0,0,311,Nike and Lululemon are obliterating the competition when it comes to drawing customers to stores https://t.co/4rIIlJv0Ti,Nike,,nike lululemon obliterating competition come drawing customer store,nike lululemon obliter competit come draw custom store,nike lululemon obliter competit come draw custom store
Sneaker Steal,329240,4,0,0,12659,"Nike Air Trainer 1 'Black / Cool grey'

https://t.co/mZYFuRm1xg",Nike,,nike air trainer black cool grey,nike air trainer black cool grey,nike air trainer black cool grey
Sneaker Steal,329240,14,3,0,13533,"Nike Air Trainer 1 'Black / Cool grey'

https://t.co/bPXd5L6BGf https://t.co/Baa8m8Bdtz",Nike,,nike air trainer black cool grey,nike air trainer black cool grey,nike air trainer black cool grey
Kicks Deals,473430,9,3,0,19033,"The all-white Nike WMNS Air Max 90 Futura is $60 OFF retail at $89.40 + shipping. #promotion

BUY HERE -&gt; https://t.co/qusVl85ktU https://t.co/lxxD59jBRK",Nike,promotion,white nike wmns air max futura retail shipping buy gt,white nike wmn air max futura retail ship buy gt,white nike wmns air max futura retail ship buy gt
Sneaker Steal,329240,1,0,0,11835,"Nike Dunk High Retro SE 'Plaid'

https://t.co/FR35t4rPIB",Nike,,nike dunk high retro se plaid,nike dunk high retro se plaid,nike dunk high retro se plaid
Shiekh.com,26439,1,0,0,916,"NIKE AIR MAX 90 SE ""FRANK RUDY"" 🔶
Cop your pair today 

Shop Online Pick Up In Store 
https://t.co/n4m6fVESES https://t.co/Yp7ku3ccvv",Nike,,nike air max se frank rudy cop pair today shop online pick store,nike air max se frank rudi cop pair today shop onlin pick store,nike air max se frank rudi cop pair today shop onlin pick store
The Sole Supplier,268563,3,1,0,18008,"Miss out on the skateshop launch of the Nike SB x Air Jordan 4? 😔 
There are still loads of raffles live ahead of the global launch 👀 

Head to The Sole Supplier app to see the full list 🤝 

Link &gt; https://t.co/uKhS6TGuVP https://t.co/OpL4JlurF9",Nike,,miss skateshop launch nike sb x air jordan still load raffle live ahead global launch head sole supplier app see full list link gt,miss skateshop launch nike sb x air jordan still load raffl live ahead global launch head sole supplier app see full list link gt,miss skateshop launch nike sb x air jordan still load raffl live ahead global launch head sole supplier app see full list link gt
Kicks Deals,473430,16,0,0,19314,"Ladies, 50% OFF savings are available for the dark beetroot/team red-sail Nike WMNS Air Max 97 at $89.50 + shipping. #promotion

BUY HERE -&gt; https://t.co/n894QkIw0z https://t.co/JXmM6LpSLd",Nike,promotion,lady saving available dark beetroot team red sail nike wmns air max shipping buy gt,ladi save avail dark beetroot team red sail nike wmn air max ship buy gt,ladi save avail dark beetroot team red sail nike wmns air max ship buy gt
OPB,132136,1,2,3,1878,"A bill that would ban the sale of items made from kangaroo leather in Oregon won’t move forward this year in Salem.
 https://t.co/QfBFofyAVC",Nike,,bill would ban sale item made kangaroo leather oregon wont move forward year salem,bill would ban sale item made kangaroo leather oregon wont move forward year salem,bill would ban sale item made kangaroo leather oregon wont move forward year salem
Insider Sports,19035,1,0,0,361,Nike and Lululemon are obliterating the competition when it comes to drawing customers to stores https://t.co/UbC4dEo1Ge,Nike,,nike lululemon obliterating competition come drawing customer store,nike lululemon obliter competit come draw custom store,nike lululemon obliter competit come draw custom store
Meghan Chayka,51733,43,1,65,23733,Peach or blue? 👀 @Nike https://t.co/qIB6Y7BPTy,Nike,,peach blue,peach blue,peach blue
Raoul Martinez,16596,219,10,19,14472,"The luck of the Irish is with me this morning on @fox5sandiego ! 
🍀💚🍀💚🍀💚🍀
#StPatrickDay #SneakerAnchor #SneakerFriday #Sneakerhead #PineGreen #NikeSB4 #NikeSB #Jordan4 #AirJordan 
#SanDiego #KOTD
@Jumpman23 @nikesb @nike @nikebasketball @nicekicks @SneakerNews @RexChapman https://t.co/IzDXx0zhKP",Nike,stpatrickday sneakeranchor sneakerfriday sneakerhead pinegreen nikesb4 nikesb jordan4 airjordan sandiego kotd,luck irish morning,luck irish morn,luck irish morn
Kicks Deals,473431,20,0,0,19361,"Select sizes under 10 are 40% OFF for the ""Social FC"" Nike Air Max 90 SE at $83.40 + shipping. #promotion

BUY HERE -&gt; https://t.co/bdKQro7KUx https://t.co/uHfzEwxNnT",Nike,promotion,select size social fc nike air max se shipping buy gt,select size social fc nike air max se ship buy gt,select size social fc nike air max se ship buy gt
highsnobiety,366698,57,0,1,15367,"nike and sacai have a new silhouette on the way: the Woven, made with hybrid uppers
⁠
Cop or drop?⁠ (IG/jfgrails) https://t.co/etdYjYJYJT",Nike,,nike sacai new silhouette way woven made hybrid upper cop drop ig jfgrails,nike sacai new silhouett way woven made hybrid upper cop drop ig jfgrail,nike sacai new silhouett way woven made hybrid upper cop drop ig jfgrail
Kicks Deals,473431,20,1,0,18711,"A full range of sizes for the blacked-out Nike Air Max Terrascape 97 are $85 OFF retail at $99.97 + FREE shipping. #promotion

BUY HERE -&gt; https://t.co/xms32M9JiC https://t.co/Ec3XagW3Ie",Nike,promotion,full range size blacked nike air max terrascape retail free shipping buy gt,full rang size black nike air max terrascap retail free ship buy gt,full rang size black nike air max terrascap retail free ship buy gt
USC Swim & Dive,4622,5,1,0,281,"Through three rounds!! 

5. Lina Sculti 167.25
10. Nike Agunbiade 160.20

USC looking to get ✌️ into the 3M final!! 

#FightOn",Nike,fighton,three round lina sculti nike agunbiade usc looking get final,three round lina sculti nike agunbiad usc look get final,three round lina sculti nike agunbiad usc look get final
Kicks Deals,473431,10,0,0,18647,"Select sizes under 11 are $70 OFF retail for the coconut milk/black Nike Cosmic Unity 2 at $89.97 + FREE shipping. #promotion

BUY HERE -&gt; https://t.co/fMV9Gkql2n https://t.co/aNkXC8J0M4",Nike,promotion,select size retail coconut milk black nike cosmic unity free shipping buy gt,select size retail coconut milk black nike cosmic uniti free ship buy gt,select size retail coconut milk black nike cosmic uniti free ship buy gt
